Date,Open,High,Low,Close,Adj Close,Volume
2022-02-16,8.980000,9.000000,8.820000,8.960000,8.960000,2240900
2022-02-17,8.820000,8.930000,8.690000,8.700000,8.700000,2377700
2022-02-18,8.640000,8.770000,8.560000,8.680000,8.680000,2442000
2022-02-22,8.556000,8.650000,8.330000,8.480000,8.480000,2474000
2022-02-23,8.530000,8.575000,8.210000,8.270000,8.270000,2323600
2022-02-24,7.880000,8.490000,7.840000,8.470000,8.470000,4002200
2022-02-25,8.480000,8.560000,8.250000,8.540000,8.540000,2101800
2022-02-28,8.590000,8.770000,8.520000,8.600000,8.600000,3737700
2022-03-01,8.620000,8.810000,8.260000,8.360000,8.360000,2773700
2022-03-02,8.460000,8.810000,8.410000,8.720000,8.720000,2864200
2022-03-03,8.720000,8.780000,8.460000,8.570000,8.570000,1749800
2022-03-04,8.470000,8.500000,8.140000,8.230000,8.230000,1846500
2022-03-07,8.140000,8.270000,7.660000,7.660000,7.660000,3166000
2022-03-08,7.630000,8.000000,7.558000,7.720000,7.720000,2867000
2022-03-09,7.960000,8.085000,7.910000,7.960000,7.960000,1427200
2022-03-10,7.800000,7.940000,7.700000,7.910000,7.910000,1561400
2022-03-11,7.930000,7.990000,7.690000,7.690000,7.690000,1180800
2022-03-14,7.750000,7.794000,7.370000,7.440000,7.440000,2086600
2022-03-15,7.460000,7.670000,7.420000,7.620000,7.620000,1831400
2022-03-16,7.710000,7.960000,7.680000,7.930000,7.930000,2265800
2022-03-17,7.830000,8.010000,7.825000,8.000000,8.000000,1532200
2022-03-18,7.890000,8.140000,7.850000,8.140000,8.140000,2231800
2022-03-21,8.090000,8.180000,7.930000,8.020000,8.020000,1478900
2022-03-22,8.080000,8.290000,8.080000,8.260000,8.260000,1898700
2022-03-23,8.190000,8.330000,8.108000,8.240000,8.240000,1558400
2022-03-24,8.320000,8.415000,8.245000,8.410000,8.410000,1518200
2022-03-25,8.380000,8.440000,8.295000,8.370000,8.370000,2333200
2022-03-28,8.390000,8.450000,8.320000,8.450000,8.450000,1367500
2022-03-29,8.560000,8.835000,8.560000,8.820000,8.820000,2461100
2022-03-30,8.790000,8.850000,8.630000,8.650000,8.650000,2128800
2022-03-31,8.585000,8.615000,8.430000,8.530000,8.530000,2259900
2022-04-01,8.590000,8.710000,8.445000,8.540000,8.540000,2724200
2022-04-04,8.630000,8.870000,8.580000,8.830000,8.830000,1795200
2022-04-05,8.760000,8.870000,8.485000,8.500000,8.500000,2868500
2022-04-06,8.390000,8.410000,8.160000,8.280000,8.280000,2433900
2022-04-07,8.300000,8.470000,8.205000,8.320000,8.320000,3119300
2022-04-08,8.320000,8.450000,8.230000,8.310000,8.310000,2411400
2022-04-11,8.280000,8.440000,8.085000,8.360000,8.360000,2909400
2022-04-12,8.500000,8.920000,8.450000,8.580000,8.580000,3225500
2022-04-13,8.600000,8.886000,8.510000,8.850000,8.850000,1792200
2022-04-14,8.830000,8.890000,8.680000,8.750000,8.750000,1831500
2022-04-18,8.720000,8.840000,8.525000,8.830000,8.830000,2285300
2022-04-19,8.790000,8.980000,8.730000,8.860000,8.860000,1975200
2022-04-20,8.910000,9.130000,8.905000,9.060000,9.060000,2126500
2022-04-21,9.130000,9.240000,8.760000,8.830000,8.830000,1939100
2022-04-22,8.780000,8.800000,8.530000,8.590000,8.590000,1873600
2022-04-25,8.480000,8.940000,8.440000,8.920000,8.920000,2696700
2022-04-26,8.860000,8.890000,8.520000,8.680000,8.680000,1967700
2022-04-27,8.650000,8.720000,8.360000,8.460000,8.460000,1908000
2022-04-28,8.570000,8.720000,8.360000,8.620000,8.620000,1469500
2022-04-29,8.610000,8.940000,8.580000,8.920000,8.920000,3662800
2022-05-02,8.930000,8.940000,8.660000,8.840000,8.840000,2262100
2022-05-03,8.870000,9.270000,8.750000,9.240000,9.240000,3066200
2022-05-04,9.230000,9.420000,8.890000,9.390000,9.390000,2852400
2022-05-05,9.200000,9.240000,8.660000,8.750000,8.750000,2644600
2022-05-06,8.155000,8.155000,6.860000,7.150000,7.150000,7183800
2022-05-09,7.000000,7.040000,6.390000,6.450000,6.450000,5117700
2022-05-10,6.680000,6.800000,6.280000,6.490000,6.490000,2931100
2022-05-11,6.470000,6.760000,6.340000,6.350000,6.350000,4199700
2022-05-12,6.340000,6.800000,6.300000,6.670000,6.670000,3343300
2022-05-13,6.867000,7.125000,6.800000,7.050000,7.050000,3215800
2022-05-16,7.040000,7.060000,6.830000,6.890000,6.890000,1891200
2022-05-17,7.010000,7.185000,6.990000,7.080000,7.080000,1673100
2022-05-18,6.890000,7.020000,6.715000,6.790000,6.790000,1735300
2022-05-19,6.670000,6.860000,6.649000,6.660000,6.660000,1908800
2022-05-20,6.770000,6.770000,6.430000,6.630000,6.630000,1680100
2022-05-23,6.690000,6.710000,6.555000,6.680000,6.680000,1411100
2022-05-24,6.540000,6.580000,6.220000,6.280000,6.280000,1564300
2022-05-25,6.230000,6.465000,6.180000,6.430000,6.430000,1850100
2022-05-26,6.460000,6.765000,6.460000,6.680000,6.680000,2143700
2022-05-27,6.760000,7.020000,6.760000,6.990000,6.990000,1685800
2022-05-31,6.842000,6.995000,6.790000,6.910000,6.910000,1588300
2022-06-01,6.990000,7.050000,6.740000,6.800000,6.800000,1525500
2022-06-02,6.860000,7.040000,6.850000,6.980000,6.980000,1172200
2022-06-03,6.850000,6.940000,6.754000,6.820000,6.820000,1030500
2022-06-06,6.910000,7.000000,6.720000,6.790000,6.790000,1627000
2022-06-07,6.680000,6.835000,6.650000,6.820000,6.820000,1368300
2022-06-08,6.760000,6.780000,6.650000,6.670000,6.670000,1749700
2022-06-09,6.600000,6.690000,6.490000,6.510000,6.510000,1222900
2022-06-10,6.410000,6.489000,6.280000,6.350000,6.350000,1258500
2022-06-13,6.140000,6.220000,5.850000,5.880000,5.880000,2721700
2022-06-14,5.900000,5.960000,5.620000,5.740000,5.740000,2131000
2022-06-15,5.925000,6.090000,5.750000,5.980000,5.980000,1929300
2022-06-16,5.760000,5.920000,5.565000,5.760000,5.760000,1998600
2022-06-17,5.860000,5.945000,5.740000,5.870000,5.870000,2035500
2022-06-21,5.980000,6.150000,5.935000,5.960000,5.960000,1428200
2022-06-22,5.880000,6.075000,5.821000,5.930000,5.930000,2248400
2022-06-23,5.960000,6.095000,5.890000,6.060000,6.060000,1699600
2022-06-24,6.080000,6.250000,5.953000,5.970000,5.970000,7260800
2022-06-27,6.050000,6.150000,5.940000,5.970000,5.970000,1724100
2022-06-28,6.000000,6.060000,5.791000,5.810000,5.810000,1665600
2022-06-29,5.780000,5.789000,5.500000,5.600000,5.600000,2224900
2022-06-30,5.490000,5.610000,5.450000,5.530000,5.530000,1600000
2022-07-01,5.505000,5.625000,5.410000,5.560000,5.560000,2729700
2022-07-05,5.400000,5.700000,5.350000,5.700000,5.700000,3477500
2022-07-06,5.730000,5.798000,5.470000,5.550000,5.550000,2343200
2022-07-07,5.620000,5.690000,5.530000,5.550000,5.550000,3276400
2022-07-08,5.560000,5.620000,5.430000,5.560000,5.560000,2087500
2022-07-11,5.520000,5.620000,5.400000,5.460000,5.460000,1877500
2022-07-12,5.450000,5.615000,5.450000,5.470000,5.470000,1724000
2022-07-13,5.360000,5.485000,5.336000,5.450000,5.450000,1588200
2022-07-14,5.370000,5.390000,5.245000,5.260000,5.260000,1945200
2022-07-15,5.380000,5.455000,5.330000,5.400000,5.400000,1782400
2022-07-18,5.500000,5.700000,5.490000,5.590000,5.590000,2040000
2022-07-19,5.660000,5.890000,5.660000,5.850000,5.850000,2213200
2022-07-20,5.860000,5.990000,5.785000,5.960000,5.960000,2119600
2022-07-21,5.950000,6.250000,5.901000,6.240000,6.240000,1779500
2022-07-22,6.200000,6.200000,5.965000,6.030000,6.030000,1322500
2022-07-25,6.040000,6.155000,5.960000,6.070000,6.070000,1019300
2022-07-26,6.000000,6.000000,5.840000,5.880000,5.880000,1039800
2022-07-27,5.970000,6.210000,5.875000,6.170000,6.170000,1351300
2022-07-28,6.240000,6.320000,6.131000,6.310000,6.310000,1476800
2022-07-29,6.430000,6.430000,6.265000,6.360000,6.360000,2103900
2022-08-01,6.378000,6.530000,6.110000,6.450000,6.450000,2791400
2022-08-02,6.370000,6.505000,6.351000,6.450000,6.450000,1637200
2022-08-03,6.500000,6.770000,6.500000,6.740000,6.740000,2142900
2022-08-04,6.790000,6.890000,6.675000,6.840000,6.840000,3361800
2022-08-05,6.600000,6.790000,6.310000,6.560000,6.560000,2976000
2022-08-08,6.790000,6.790000,6.430000,6.680000,6.680000,2867900
2022-08-09,6.650000,6.655000,6.480000,6.580000,6.580000,2066900
2022-08-10,6.810000,6.910000,6.720000,6.750000,6.750000,2869100
2022-08-11,6.800000,6.845000,6.670000,6.710000,6.710000,1907000
2022-08-12,6.770000,6.870000,6.640000,6.840000,6.840000,2270100
2022-08-15,6.800000,6.845000,6.720000,6.830000,6.830000,1355400
2022-08-16,6.760000,6.900000,6.700000,6.870000,6.870000,2164200
2022-08-17,6.790000,6.855000,6.710000,6.760000,6.760000,2121100
2022-08-18,6.780000,6.790000,6.580000,6.640000,6.640000,1484900
2022-08-19,6.512000,6.570000,6.350000,6.410000,6.410000,1324000
2022-08-22,6.290000,6.320000,6.170000,6.250000,6.250000,1173400
2022-08-23,6.230000,6.415000,6.230000,6.290000,6.290000,1097400
2022-08-24,6.290000,6.390000,6.220000,6.320000,6.320000,937400
2022-08-25,6.370000,6.490000,6.300000,6.380000,6.380000,3023900
2022-08-26,6.380000,6.380000,6.055000,6.100000,6.100000,1644000
2022-08-29,6.040000,6.180000,5.985000,6.130000,6.130000,1292600
2022-08-30,6.200000,6.240000,6.040000,6.050000,6.050000,1051100
2022-08-31,6.070000,6.130000,6.010000,6.090000,6.090000,1340000
2022-09-01,6.030000,6.060000,5.890000,5.960000,5.960000,1629100
2022-09-02,6.020000,6.080000,5.870000,5.900000,5.900000,1074900
2022-09-06,5.910000,5.949000,5.660000,5.680000,5.680000,1324400
2022-09-07,5.660000,5.810000,5.660000,5.800000,5.800000,1472000
2022-09-08,5.720000,5.790000,5.660000,5.780000,5.780000,1139900
2022-09-09,5.850000,5.960000,5.823000,5.930000,5.930000,1803100
2022-09-12,5.990000,6.075000,5.960000,6.060000,6.060000,2161900
2022-09-13,5.860000,5.930000,5.680000,5.710000,5.710000,1875000
2022-09-14,5.710000,5.790000,5.590000,5.770000,5.770000,4790400
2022-09-15,5.780000,5.960000,5.710000,5.730000,5.730000,1746100
2022-09-16,5.630000,5.680000,5.471000,5.650000,5.650000,2366900
2022-09-19,5.565000,5.699000,5.530000,5.600000,5.600000,1504400
2022-09-20,5.540000,5.550000,5.280000,5.340000,5.340000,1745700
2022-09-21,5.360000,5.420000,5.210000,5.280000,5.280000,1916000
2022-09-22,5.260000,5.280000,5.110000,5.120000,5.120000,2200600
2022-09-23,5.030000,5.111000,4.980000,5.030000,5.030000,5752800
2022-09-26,5.020000,5.130000,4.980000,4.990000,4.990000,1963200
2022-09-27,5.050000,5.090000,4.900000,4.950000,4.950000,1882700
2022-09-28,4.950000,5.170000,4.940000,5.130000,5.130000,1402400
2022-09-29,5.030000,5.130000,4.950000,4.990000,4.990000,1631300
2022-09-30,4.970000,5.100000,4.930000,4.930000,4.930000,1748000
2022-10-03,4.970000,5.135000,4.940000,5.090000,5.090000,1343700
2022-10-04,5.190000,5.240000,5.140000,5.230000,5.230000,1331800
2022-10-05,5.100000,5.190000,5.040000,5.160000,5.160000,1085700
2022-10-06,5.140000,5.210000,5.100000,5.150000,5.150000,1071100
2022-10-07,5.050000,5.100000,4.950000,5.010000,5.010000,1757200
2022-10-10,5.020000,5.055000,4.910000,5.030000,5.030000,1801300
2022-10-11,4.970000,5.070000,4.910000,4.960000,4.960000,1086000
2022-10-12,4.960000,5.020000,4.910000,4.990000,4.990000,1081900
2022-10-13,4.880000,5.170000,4.800000,5.150000,5.150000,2030000
2022-10-14,5.180000,5.190000,5.070000,5.130000,5.130000,1263600
2022-10-17,5.220000,5.245000,5.150000,5.210000,5.210000,1315400
2022-10-18,5.300000,5.440000,5.210000,5.260000,5.260000,1250900
2022-10-19,5.210000,5.255000,5.030000,5.120000,5.120000,1116000
2022-10-20,5.130000,5.350000,5.100000,5.180000,5.180000,1078900
2022-10-21,5.190000,5.410000,5.100000,5.390000,5.390000,1403700
2022-10-24,5.430000,5.480000,5.290000,5.470000,5.470000,1912800
2022-10-25,5.470000,5.590000,5.400000,5.490000,5.490000,1437900
2022-10-26,5.470000,5.595000,5.430000,5.480000,5.480000,994300
2022-10-27,5.500000,5.580000,5.390000,5.400000,5.400000,833900
2022-10-28,5.400000,5.510000,5.310000,5.500000,5.500000,977300
2022-10-31,5.450000,5.495000,5.410000,5.450000,5.450000,1431000
2022-11-01,5.540000,5.615000,5.460000,5.520000,5.520000,1222100
2022-11-02,5.480000,5.480000,5.220000,5.220000,5.220000,1688900
2022-11-03,5.120000,5.160000,4.970000,5.000000,5.000000,2339500
2022-11-04,4.700000,4.930000,4.500000,4.910000,4.910000,4647800
2022-11-07,4.900000,5.225000,4.770000,5.220000,5.220000,4694500
2022-11-08,5.230000,5.380000,5.170000,5.280000,5.280000,3403000
2022-11-09,5.220000,5.280000,5.130000,5.150000,5.150000,1899100
2022-11-10,5.390000,5.390000,5.260000,5.370000,5.370000,4742000
2022-11-11,5.380000,5.755000,5.350000,5.710000,5.710000,3637500
2022-11-14,5.640000,5.750000,5.560000,5.560000,5.560000,1394600
2022-11-15,5.670000,5.750000,5.610000,5.660000,5.660000,1476700
2022-11-16,5.580000,5.660000,5.400000,5.410000,5.410000,1315600
2022-11-17,5.320000,5.510000,5.310000,5.510000,5.510000,1101000
2022-11-18,5.600000,5.640000,5.450000,5.480000,5.480000,1258600
2022-11-21,5.440000,5.450000,5.345000,5.390000,5.390000,1550500
2022-11-22,5.440000,5.460000,5.370000,5.410000,5.410000,986600
2022-11-23,5.390000,5.450000,5.345000,5.440000,5.440000,592100
2022-11-25,5.410000,5.540000,5.400000,5.540000,5.540000,880300
2022-11-28,5.450000,5.490000,5.280000,5.290000,5.290000,1346600
2022-11-29,5.290000,5.405000,5.250000,5.340000,5.340000,998400
2022-11-30,5.320000,5.490000,5.205000,5.480000,5.480000,1542400
2022-12-01,5.500000,5.620000,5.405000,5.420000,5.420000,1353600
2022-12-02,5.360000,5.550000,5.355000,5.540000,5.540000,1074000
2022-12-05,5.520000,5.565000,5.400000,5.440000,5.440000,1165100
2022-12-06,5.430000,5.440000,5.253000,5.330000,5.330000,2113400
2022-12-07,5.310000,5.350000,5.170000,5.230000,5.230000,1179700
2022-12-08,5.260000,5.345000,5.215000,5.300000,5.300000,1147400
2022-12-09,5.270000,5.370000,5.215000,5.300000,5.300000,1297300
2022-12-12,5.300000,5.330000,5.242000,5.280000,5.280000,815000
2022-12-13,5.480000,5.555000,5.275000,5.300000,5.300000,1448900
2022-12-14,5.220000,5.350000,5.205000,5.270000,5.270000,1403100
2022-12-15,5.170000,5.205000,5.050000,5.060000,5.060000,1623200
2022-12-16,5.000000,5.100000,4.850000,4.910000,4.910000,2569300
2022-12-19,4.910000,4.950000,4.850000,4.870000,4.870000,1363600
2022-12-20,4.850000,4.920000,4.815000,4.900000,4.900000,1105400
2022-12-21,4.960000,5.090000,4.960000,5.050000,5.050000,1274000
2022-12-22,5.010000,5.060000,4.890000,5.040000,5.040000,1612500
2022-12-23,4.970000,5.050000,4.950000,5.030000,5.030000,869300
2022-12-27,5.020000,5.040000,4.875000,4.900000,4.900000,1186000
2022-12-28,4.890000,4.950000,4.750000,4.760000,4.760000,1513700
2022-12-29,4.800000,4.915000,4.780000,4.900000,4.900000,1479400
2022-12-30,4.830000,4.990000,4.810000,4.980000,4.980000,1302500
2023-01-03,5.010000,5.172000,5.010000,5.080000,5.080000,1273700
2023-01-04,5.140000,5.200000,5.085000,5.130000,5.130000,1320600
2023-01-05,5.140000,5.160000,5.035000,5.100000,5.100000,966900
2023-01-06,5.140000,5.260000,5.120000,5.250000,5.250000,860400
2023-01-09,5.270000,5.380000,5.230000,5.230000,5.230000,1228500
2023-01-10,5.200000,5.420000,5.194000,5.400000,5.400000,959800
2023-01-11,5.460000,5.550000,5.410000,5.540000,5.540000,1435700
2023-01-12,5.530000,5.600000,5.480000,5.580000,5.580000,850500
2023-01-13,5.550000,5.640000,5.525000,5.610000,5.610000,1170900
2023-01-17,5.600000,5.688000,5.550000,5.590000,5.590000,1074100
2023-01-18,5.630000,5.710000,5.470000,5.480000,5.480000,1007900
2023-01-19,5.410000,5.550000,5.370000,5.530000,5.530000,1022800
2023-01-20,5.570000,5.665000,5.520000,5.630000,5.630000,975200
2023-01-23,5.630000,5.795000,5.620000,5.780000,5.780000,1499100
2023-01-24,5.760000,5.868000,5.720000,5.840000,5.840000,959900
2023-01-25,5.770000,5.960000,5.760000,5.930000,5.930000,1007900
2023-01-26,5.980000,6.000000,5.910000,6.000000,6.000000,1387500
2023-01-27,5.990000,6.200000,5.950000,6.160000,6.160000,1223700
2023-01-30,6.100000,6.170000,5.980000,6.080000,6.080000,2727100
2023-01-31,6.070000,6.155000,5.975000,6.150000,6.150000,2119800
2023-02-01,6.140000,6.315000,6.040000,6.300000,6.300000,2148700
2023-02-02,6.390000,6.570000,6.370000,6.460000,6.460000,3025400
2023-02-03,6.170000,6.170000,5.460000,5.690000,5.690000,5715300
2023-02-06,5.640000,5.760000,5.460000,5.510000,5.510000,3768100
2023-02-07,5.500000,5.710000,5.480000,5.700000,5.700000,2250900
2023-02-08,5.660000,5.670000,5.570000,5.620000,5.620000,1570600
2023-02-09,5.650000,5.740000,5.520000,5.540000,5.540000,1913800
2023-02-10,5.500000,5.595000,5.462000,5.470000,5.470000,1661700
2023-02-13,5.440000,5.770000,5.430000,5.680000,5.680000,3182700
2023-02-14,5.640000,5.755000,5.600000,5.680000,5.680000,1973500
2023-02-15,5.695000,6.070000,5.680000,5.990000,5.990000,2861600
2023-02-16,5.840000,5.935000,5.780000,5.790000,5.790000,2419800
2023-02-17,5.780000,5.790000,5.620000,5.680000,5.680000,1410600
2023-02-21,5.590000,5.630000,5.460000,5.460000,5.460000,1667300
2023-02-22,5.450000,5.490000,5.290000,5.310000,5.310000,1586400
2023-02-23,5.320000,5.390000,5.265000,5.360000,5.360000,1429800
2023-02-24,5.250000,5.270000,5.110000,5.140000,5.140000,1213100
2023-02-27,5.220000,5.290000,5.190000,5.210000,5.210000,1450000
2023-02-28,5.160000,5.230000,5.150000,5.190000,5.190000,1440800
2023-03-01,5.190000,5.310000,5.160000,5.240000,5.240000,1461300
2023-03-02,5.200000,5.388000,5.160000,5.300000,5.300000,1081300
2023-03-03,5.340000,5.420000,5.310000,5.370000,5.370000,1028300
2023-03-06,5.390000,5.390000,5.210000,5.240000,5.240000,1279200
2023-03-07,5.220000,5.285000,5.180000,5.180000,5.180000,1086900
2023-03-08,5.190000,5.190000,5.100000,5.180000,5.180000,1341600
2023-03-09,5.200000,5.255000,5.120000,5.170000,5.170000,1520100
2023-03-10,5.150000,5.164000,4.970000,5.030000,5.030000,1696000
2023-03-13,5.010000,5.070000,4.872000,4.980000,4.980000,1636400
2023-03-14,5.110000,5.130000,5.030000,5.110000,5.110000,1250200
2023-03-15,4.980000,5.090000,4.950000,5.080000,5.080000,1532600
2023-03-16,5.010000,5.110000,5.000000,5.060000,5.060000,1093200
2023-03-17,4.990000,5.060000,4.900000,4.930000,4.930000,1647300
2023-03-20,4.930000,5.000000,4.900000,4.920000,4.920000,1190800
2023-03-21,4.970000,5.060000,4.970000,5.020000,5.020000,1111900
2023-03-22,5.010000,5.030000,4.860000,4.870000,4.870000,1153000
2023-03-23,4.920000,5.000000,4.830000,4.880000,4.880000,1136000
2023-03-24,4.840000,4.880000,4.770000,4.860000,4.860000,1097500
2023-03-27,4.860000,4.925000,4.780000,4.840000,4.840000,902700
2023-03-28,4.850000,4.850000,4.760000,4.790000,4.790000,725400
2023-03-29,4.830000,4.880000,4.810000,4.880000,4.880000,745100
2023-03-30,4.910000,4.939000,4.870000,4.910000,4.910000,573600
2023-03-31,4.930000,5.030000,4.930000,5.030000,5.030000,1178100
2023-04-03,5.010000,5.050000,4.900000,4.950000,4.950000,840200
2023-04-04,4.950000,4.980000,4.890000,4.960000,4.960000,962500
2023-04-05,4.930000,4.930000,4.800000,4.840000,4.840000,980900
2023-04-06,4.840000,4.840000,4.700000,4.800000,4.800000,1206700
2023-04-10,4.780000,4.840000,4.750000,4.800000,4.800000,1039300
2023-04-11,4.800000,4.835000,4.730000,4.760000,4.760000,1440400
2023-04-12,4.790000,4.810000,4.610000,4.610000,4.610000,1546000
2023-04-13,4.670000,4.790000,4.650000,4.770000,4.770000,1049600
2023-04-14,4.750000,4.800000,4.640000,4.660000,4.660000,966800
2023-04-17,4.660000,4.720000,4.625000,4.720000,4.720000,820400
2023-04-18,4.710000,4.730000,4.580000,4.610000,4.610000,1082800
2023-04-19,4.590000,4.610000,4.550000,4.570000,4.570000,1463500
2023-04-20,4.530000,4.540000,4.495000,4.530000,4.530000,1136700
2023-04-21,4.530000,4.530000,4.450000,4.510000,4.510000,1360700
2023-04-24,4.490000,4.515000,4.400000,4.440000,4.440000,1383100
2023-04-25,4.400000,4.400000,4.240000,4.250000,4.250000,1287100
2023-04-26,4.250000,4.320000,4.225000,4.245000,4.245000,1081200
